"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","...3"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","...4"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","...7"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","...8"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","...9"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd",".SD"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","|"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","=="
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","all_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","birth"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cbind"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cbsa_actual"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cbsa_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cbsa_proj"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cbsa_proj_change"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cbsa_shock_ptile"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","col_cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","col_end"
